time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.020879448105017732,0.5216641747609538,0.7214395012047398,4.0001657934224575,0.014824973660042479,0.3706608022851625,0.016101947966785955,0.4025586006971721,3.996979166884646,1.9921133991190598,0.3787803610776494,3.6326657255012558,1
10.0,0.020882021129516266,0.5217285687386269,0.7214235266092833,4.000252488706702,0.01482468217796973,0.37065351086161835,0.016101868724411033,0.40255662028358985,3.9969155006497186,1.9920927049463693,0.37879228688191713,3.632797558205081,0
20.0,0.020884593708196474,0.5217929515423488,0.7214075525982595,4.0003391791257386,0.014824390712585097,0.37064622012086995,0.016101789479920376,0.40255463977008477,3.9968519298836718,1.99207279141896,0.37880282092913986,3.6329293527418627,0
30.0,0.020887165763003673,0.5218573212149933,0.7213915792819927,4.000425863918402,0.014824099265324136,0.37063893010759424,0.016101710233365478,0.4025526591531462,3.9967884822470077,1.9920537375559093,0.3788119162112192,3.633061104627171,0
40.0,0.020889737318999506,0.5219216783844017,0.7213756066286096,4.00051254336888,0.014823807835095848,0.37063164077574945,0.01610163098491563,0.4025506784400666,3.9967251536547694,1.9920354925888164,0.3788196711286729,3.6331928152283797,0
50.0,0.020892308337673568,0.5219860220840337,0.7213596346965263,4.000599217145656,0.014823516421946872,0.3706243521141638,0.01610155173480272,0.40254869763597506,3.996661963045282,1.9920180672762078,0.37882614985961954,3.6333244822486184,1
60.0,0.020894878815315158,0.522050352218099,0.7213436635020747,4.000685885332848,0.014823225024260275,0.370617064040355,0.01610147248359732,0.40254671675958315,3.9965989260850865,1.9920013877899898,0.37883157287860875,3.633456105254649,0
70.0,0.02089744875082222,0.5221146687587624,0.7213276930476358,4.000772547928659,0.014822933641929924,0.3706097765486079,0.0161013932313424,0.40254473581224504,3.9965360442335625,1.9919854494760492,0.3788359562252784,3.6335876841760575,1
80.0,0.020900018149179897,0.5221789718319384,0.7213117233224386,4.000859204941207,0.01482264227543591,0.37060248966477544,0.016101313977843573,0.4025427547878349,3.996473310889202,1.9919702733872855,0.37883922734426073,3.633719219387918,0
90.0,0.020902587005651636,0.5222432613144646,0.7212957543505985,4.000945856510126,0.014822350922419781,0.370595203268755,0.016101234723987327,0.4025407737154915,3.9964107497339905,1.991955743810201,0.3788417068836479,3.633850710293598,1
100.0,0.020905155320235732,0.5223075372062969,0.7212797861321236,4.001032502635463,0.014822059582880685,0.3705879173605034,0.016101155469773986,0.40253879259522524,3.996348360776438,1.9919418607032162,0.3788433949586606,3.633982156903112,1
110.0,0.02090772309418837,0.5223717995400989,0.7212638186606186,4.0011191432801905,0.01482176825744411,0.370580631971873,0.01610107621496844,0.4025368114193083,3.9962861377358507,1.9919286547546797,0.37884420653029455,3.6341135593876084,0
120.0,0.020910290327396545,0.522436048308566,0.7212478519541153,4.00120577862718,0.014821476943965007,0.3705733469949835,0.01610099696045786,0.4025348302171991,3.9962241020856073,1.9919160053487943,0.3788444262983887,3.634244917456257,0
130.0,0.020912857019849088,0.5225002835109759,0.7212318860143965,4.001292408694516,0.014821185642231264,0.3705660624191673,0.01610091770632996,0.4025328489918105,3.996162255949052,1.9919039005587496,0.3788440824148179,3.6343762310894845,1
140.0,0.020915423171557822,0.5225645051480932,0.7212159208395746,4.0013790334630555,0.01482089435246742,0.3705587782557171,0.01610083845249188,0.4025308677400591,3.9961005970784074,1.991892353010296,0.3788431450779385,3.634507500328994,0
150.0,0.020917988782509712,0.5226287132190749,0.7211999564317308,4.001465652953904,0.014820603074425918,0.37055149449218255,0.016100759199046008,0.4025288864653443,3.9960391279518817,1.991881348783356,0.37884164714450685,3.6346387251502277,1
160.0,0.02092055385269171,0.5226929077230779,0.7211839927929462,4.001552267188167,0.014820311807859204,0.37054421111611335,0.01610067994609473,0.402526905171066,3.9959778510476838,1.9918708739578517,0.3788396214712793,3.6347699055286236,1
170.0,0.020923118384362664,0.5227570887135599,0.7211680299341952,4.001638876320523,0.014820020551605827,0.3705369280696083,0.016100600694301973,0.40252492387939354,3.9959167802938764,1.9918608362866157,0.3788372196214919,3.634901041449086,1
180.0,0.020925682376718012,0.5228212561707596,0.7211520678544604,4.001725480325538,0.014819729305736627,0.370529645356052,0.016100521443574486,0.40252294258718735,3.995855914179568,1.9918512491385334,0.37883443309485976,3.6350321328837074,1
190.0,0.020928245829873807,0.5228854100969194,0.7211361065563281,4.00181207923191,0.014819438069952121,0.3705223629604116,0.01610044219404656,0.4025209612989137,3.995795255833564,1.99184209414287,0.37883130149320987,3.635163179808417,0
200.0,0.020930808744055132,0.5229495504968878,0.7211201460428116,4.001898673074745,0.014819146843908962,0.3705150808654728,0.01610036294587944,0.4025189800199397,3.995734808934195,1.9918333491696558,0.378827870115577,3.635294182199595,1
210.0,0.020933371119645924,0.5230136773795532,0.7211041863167311,4.001985261889107,0.014818855627325378,0.3705077990571294,0.01610028369923036,0.40251699875550445,3.995674576813755,1.991824992548103,0.3788241760300739,3.6354251400514284,1
220.0,0.020935932958350254,0.5230777907873785,0.7210882273793044,4.002071845709733,0.014818564420431371,0.3705005175471067,0.01610020445422322,0.40251501750978413,3.9956145599286326,1.9918170064236962,0.3788201878975779,3.6355560535062432,0
230.0,0.02093849425972851,0.5231418907083072,0.7210722692343519,4.0021584245718955,0.014818273222625914,0.37049323630518427,0.01610012521103605,0.402513036288681,3.995554763405196,1.9918093667449468,0.37881598546062245,3.635686922465772,0
240.0,0.020941055024169618,0.5232059771513544,0.7210563118846874,4.002244998510659,0.014817982033629173,0.37048595531735345,0.016100045969825953,0.4025110550974304,3.9954951905648675,1.9918020518554955,0.37881160552869136,3.635817746924715,1
250.0,0.020943615252062495,0.5232700501255355,0.7210403553331255,4.002331567561089,0.014817690853161314,0.37047867456960565,0.016099966730750037,0.40250907394126734,3.995435844729068,1.9917950400989837,0.3788070849112684,3.6359485268777636,1
260.0,0.02094617494396872,0.5233341096446883,0.7210243995809646,4.00241813174207,0.01481739968120877,0.3704713940612828,0.01609988749388853,0.40250709282287117,3.9953767268189004,1.9917883203130968,0.37880242528373154,3.636079262366281,1
270.0,0.02094873410073942,0.5233981557307384,0.7210084446269611,4.002504691045357,0.014817108518204522,0.3704641138141153,0.01609980825919271,0.4025051117406356,3.995317833730082,1.9917818989342462,0.3787975694008536,3.636209953509917,1
280.0,0.02095129272254167,0.5234621883865045,0.7209924904758768,4.002591245526802,0.014816817363526595,0.37045683379694067,0.016099729026918475,0.40250313070307947,3.9952591718682604,1.9917757408220322,0.3787925992167426,3.6363406002433205,0
290.0,0.02095385080983186,0.5235262076228864,0.7209765371299337,4.002677795215148,0.014816526216999222,0.37044955400096785,0.016099649797192885,0.4025011497144391,3.9952007436167585,1.9917698284214038,0.37878753780968566,3.636471202579369,0
300.0,0.020956408363066403,0.5235902134507842,0.7209605845913538,4.002764340139137,0.01481623507844663,0.370442274417406,0.016099570570143003,0.40249916877895103,3.9951425513589,1.9917641441773102,0.37878240825796977,3.636601760530927,1
310.0,0.020958965382774104,0.5236542058837298,0.7209446328599199,4.002850880297926,0.014815943948037731,0.3704349950547141,0.016099491345762017,0.4024971878963922,3.995084593590667,1.9917586889614123,0.37877718832339086,3.6367322741624752,1
320.0,0.020961521869484672,0.5237181849352879,0.7209286819353851,4.002937415690302,0.01481565282594575,0.37042771592156687,0.01609941212404145,0.40249520706648406,3.9950268687594703,1.991753463875624,0.37877185520148954,3.6368627435391288,0
330.0,0.02096407782361452,0.5237821506149052,0.7209127318213179,4.003023946361347,0.014815361711804548,0.3704204369996464,0.016099332905182298,0.4024932262959258,3.994969381395534,1.9917484411881792,0.3787664569979714,3.6369931686451906,0
340.0,0.02096663324563683,0.5238461029340913,0.7208967825193751,4.0031104723329465,0.01481507060551823,0.37041315828415894,0.016099253689280595,0.40249124558792027,3.9949121329814057,1.9917436076138697,0.3787610062903722,3.6371235495054304,0
350.0,0.020969188136024774,0.5239100419043564,0.7208808340312133,4.003196993626988,0.014814779506990896,0.37040587977031086,0.016099174476432384,0.4024892649456706,3.9948551249996327,1.9917389498674887,0.3787555156562275,3.6372538861446038,1
360.0,0.020971742495250623,0.5239739675380759,0.7208648863558614,4.003283510231944,0.01481448841640905,0.3703986014674279,0.016099095266585064,0.402487284367425,3.9947983547098467,1.9917344751861275,0.37874996061855953,3.6373841786264336,1
370.0,0.02097429632378732,0.5240378798469781,0.720848939494314,4.0033700221612785,0.014814197333748,0.37039132337427616,0.016099016059797203,0.4024853038551371,3.994741822529878,1.9917301754588348,0.3787443444124052,3.637514426985474,0
380.0,0.020976849622108242,0.5241017788423874,0.7208329934487904,4.003456529444036,0.014813906258851336,0.37038404548303683,0.016098936856196684,0.40248332341307147,3.994685530847028,1.9917260330035267,0.3787386875541827,3.6376446312380883,0
390.0,0.020979402390686422,0.5241656645359521,0.7208170482205268,4.003543032096752,0.014813615191668376,0.3703767677911767,0.01609885765585575,0.40248134304363803,3.994629480467743,1.9917220378206755,0.3787329966888924,3.637774791415218,0
400.0,0.020981954629994887,0.524229536939321,0.7208011038107593,4.003629530135967,0.014813324132148434,0.37036949029616256,0.01609877845884664,0.40247936274924634,3.99457367219847,1.9917181799107535,0.37872727846153453,3.637904907547789,1
410.0,0.020984506340479665,0.524293396064296,0.720785160218262,4.00371602354648,0.014813033080423232,0.3703622130045762,0.016098699265101116,0.40247738252762216,3.9945181028963974,1.991714468688344,0.37872151561224043,3.6380349796906346,1
420.0,0.02098705752261878,0.5243572419224972,0.7207692174447264,4.003802512350703,0.014812742036408335,0.3703549359121977,0.016098620074717414,0.4024754023820418,3.9944627740987446,1.9917108905615204,0.3787157192093821,3.6381650078702283,1
430.0,0.020989608176885742,0.5244210745255705,0.7207532754914316,4.003888996565727,0.014812451000049864,0.3703476590163343,0.016098540887770237,0.4024734223149971,3.9944076866810656,1.9917074351910315,0.37870989631626567,3.6382949921170358,0
440.0,0.020992158303750348,0.5244848938851827,0.7207373343593192,4.003975476204291,0.014812159971318965,0.3703403823155438,0.01609846170431501,0.4024714423283372,3.9943528409771774,1.991704094900741,0.3787040507170673,3.6384249324647935,1
450.0,0.02099470790368114,0.5245487000129934,0.7207213940492578,4.004061951278203,0.014811868950190184,0.3703331058085539,0.016098382524403033,0.40246946242377335,3.9942982372067224,1.9917008625855688,0.37869818574978553,3.63855482894763,1
460.0,0.02099725697708816,0.5246124929203185,0.7207054545587279,4.004148421755796,0.01481157793679689,0.37032582950202714,0.016098303347892837,0.40246748259659026,3.9942438702648047,1.9916977577714003,0.37869228394513205,3.6386846816189116,1
470.0,0.020999805524475276,0.5246762726190249,0.7206895158906443,4.0042348876751275,0.014811286931017737,0.37031855338990033,0.016098224174952113,0.4024655028523797,3.994189743586101,1.9916947572729793,0.37868636120485716,3.6388144905011224,1
480.0,0.02100235354630978,0.524740039120765,0.7206735780458029,4.004321349047073,0.01481099593283068,0.370311277471071,0.016098145005628027,0.40246352319271544,3.9941358572761545,1.9916918545558975,0.3786804204210824,3.6389442556287666,0
