time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.04165515704656814,1.041790680384802,1.0057236947099233,4.568588058445209,0.019765756865849148,0.4940802400411318,0.01786497632609841,0.44663332076682283,3.993955129857791,1.9842775094904457,0.3836972869298346,1.8648988927040704,0
10.0,0.04165186560139137,1.0417083388559027,1.0057020165389616,4.568624580672733,0.019766266565492466,0.4940929772310722,0.017864904962437825,0.44663153802095334,3.9938283404311044,1.9842390678204198,0.3837137298228227,1.8647916208018318,0
20.0,0.041648574570247364,1.0416260065586218,1.0056803390482167,4.56866109899787,0.019766776268733834,0.494105715204763,0.01786483359395504,0.4466297550653093,3.993701765007101,1.9842022074208487,0.3837286847530983,1.8646843593341391,1
30.0,0.04164528400392227,1.041543685229064,1.0056586623829114,4.5686976129257735,0.019767285974226122,0.49411845391705883,0.01786476222003111,0.44662797188721076,3.993575459606579,1.9841670830247549,0.3837420997086018,1.8645771105818194,1
40.0,0.04164199388377694,1.041461374491336,1.0056369865210706,4.568734122663111,0.019767795681157364,0.4941311932966098,0.017864690840985943,0.44662618850046604,3.993449420189373,1.9841336002283896,0.3837540826468462,1.8644698740437082,1
50.0,0.04163870423063213,1.0413790751425571,1.005615311539132,4.568770628061805,0.019768305387774257,0.4941439332572443,0.017864619456748256,0.44662440490796634,3.993323680407753,1.9841017801667327,0.38376468838152306,1.8643626507608704,1
60.0,0.04163541504719807,1.041296787479851,1.0055936375024204,4.568807129362824,0.019768815089238053,0.4941566735392218,0.01786454806815498,0.44662262114291934,3.9931982832598676,1.9840714442722716,0.3837742119470402,1.8642554410992827,1
70.0,0.041632126331003945,1.0412145113608593,1.0055719643881862,4.568843626519455,0.019769324786895703,0.49416941421415855,0.01786447667500554,0.4466208371968718,3.993073215212876,1.9840426348263396,0.383782575721677,1.864148244879411,1
80.0,0.04162883808073698,1.041132246709943,1.0055502921843418,4.568880119506877,0.01976983448146289,0.4941821553201065,0.01786440527719337,0.44661905306533245,3.9929484690763672,1.9840153742942979,0.3837897384626474,1.8640410620061878,1
90.0,0.041625550298892984,1.0410499937829794,1.0055286209756271,4.56891660876252,0.019770344165743473,0.4941948964811203,0.017864333876170757,0.44661726880131286,3.9928241057393947,1.983989364837143,0.38379613895585185,1.863933892780403,1
100.0,0.04162226298459539,1.0409677524901007,1.0055069507322802,4.568953094132752,0.019770853842264853,0.49420763782923793,0.017864262471427635,0.4466154843861946,3.992700103816773,1.983964711060579,0.38380162309283733,1.8638267370973756,0
110.0,0.041618976137654855,1.0408855228118947,1.005485281447872,4.568989575584387,0.019771363511572954,0.49422037939298014,0.017864191062853828,0.44661369981595594,3.99257645868919,1.9839414355599854,0.383806157585371,1.8637195949350505,0
120.0,0.041615689759890676,1.0408033048423027,1.0054636131867558,4.5690260535536105,0.019771873167698937,0.4942331208692202,0.017864119651865486,0.4466119151390843,3.9924532204463357,1.983919257169837,0.38381010428633144,1.8636124663890936,0
130.0,0.041612403850789875,1.0407210985548363,1.005441945930786,4.569062527917433,0.019772382812325802,0.4942458623434294,0.017864048238063302,0.4466101303419078,3.992330374964668,1.9838982551689905,0.38381336116584647,1.8635053514334472,1
140.0,0.04160911841048929,1.0406389039565618,1.005420279684803,4.569098998708664,0.0197728924450046,0.4942586037928074,0.017863976821553794,0.44660834542807354,3.9922079260117576,1.9838784084091636,0.3838159554412176,1.8633982500759676,0
150.0,0.04160583343917126,1.040556721056894,1.0053986144552565,4.5691354659710175,0.019773402065137124,0.49427134518697463,0.017863905402478893,0.44660656040244096,3.9920858786076576,1.983859688711582,0.3838179233778108,1.863291162326888,1
