time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.023686705419926304,0.5917548976946576,0.8643656883114731,3.7442948775976856,0.017030630484574767,0.4257261409314029,0.02359396207391049,0.5898594730095464,3.996576856784789,1.9910605124906997,0.4079921862959974,3.6510323518113914,1
10.0,0.023690002818293508,0.5918374293887089,0.8643674630523254,3.744297749486853,0.0170309478468352,0.4257340665360045,0.023593878645219467,0.5898573885692846,3.9965046808583073,1.991036896242779,0.4080170928133202,3.6513103086240357,0
20.0,0.02369329957853187,0.5919199450990382,0.8643692374863576,3.744300620081384,0.017031265228367665,0.4257419934314053,0.02359379521121975,0.5898553039270699,3.9964326135032686,1.991014172466035,0.40804007135091314,3.6515882064611755,0
30.0,0.023696595604268345,0.5920024424045442,0.8643710115788493,3.744303489246031,0.017031582628355368,0.4257499216265891,0.023593711771601175,0.589853219068892,3.996360681267189,1.990992423011581,0.40806105192371106,3.651866037166289,1
40.0,0.02369989090712702,0.5920849215938967,0.864372785341685,3.7443063570363155,0.017031900044625223,0.4257578510071225,0.023593628326718026,0.5898511340070345,3.996288887409287,1.9909716039719676,0.4080801777839257,3.6521438016751357,1
50.0,0.023703185452796132,0.5921673818032374,0.8643745587687567,3.7443092234354456,0.017032217475195937,0.42576578149184596,0.023593544876711312,0.5898490487448929,3.9962172464396932,1.990951717539845,0.40809752432670143,3.6524214970505393,0
60.0,0.023706479222211568,0.5922498225460406,0.8643763318811902,3.7443120885562258,0.017032534912740586,0.4257737127250423,0.023593461422635173,0.5898469633168667,3.9961457858528395,1.9909326604396882,0.40811350272537905,3.6526991215343054,1
70.0,0.02370977223123881,0.592332244224957,0.8643781046698024,3.7443149523466084,0.01703285236122435,0.42578164489635784,0.02359337796394654,0.5898448777054638,3.9960744894229148,1.9909144828304035,0.4081278972724792,3.6529766765530476,0
80.0,0.023713064478017864,0.5924146467911496,0.8643798771426523,3.74431781484723,0.017033169818563842,0.4257895779028405,0.023593294500984054,0.5898427919218894,3.9960033644375534,1.9908971494214498,0.4081408291756242,3.653254161912153,0
90.0,0.023716355955579953,0.5924970300616443,0.8643816493299363,3.7443206762103407,0.01703348727695329,0.4257975113587628,0.02359321103501649,0.5898407060081267,3.995932438201115,1.990880527990833,0.408152752559706,3.653531576871628,0
100.0,0.023719646667823134,0.5925793941387896,0.864383421214764,3.744323536350777,0.017033804740758923,0.4258054454798852,0.023593127565334146,0.589838619940692,3.9958616954406363,1.9908646924982327,0.4081634134054763,3.6538089218516223,1
110.0,0.023722936614405866,0.5926617390108044,0.8643851928119373,3.7443263953415533,0.017034122206807174,0.42581338010819375,0.023593044092520107,0.5898365337389744,3.9957911474870693,1.990849580821568,0.4081729991687776,3.6540861967676257,0
120.0,0.023726225794779128,0.5927440646587504,0.8643869641452514,3.7443292533000383,0.017034439669996387,0.4258213149896749,0.023592960617511694,0.5898344474341425,3.9957208125553745,1.9908350930970933,0.4081818111924223,3.6543634014813695,1
130.0,0.023729514209302464,0.5928263710950299,0.8643887351991233,3.7443321101493687,0.017034757133667564,0.42582925029067853,0.023592877139695066,0.5898323610057845,3.995650678716832,1.990821294724159,0.40818965213127595,3.654640536090015,0
140.0,0.023732801858886227,0.5929086583385648,0.8643905059936846,3.744334965987987,0.01703507459410608,0.42583718582575686,0.023592793659845016,0.5898302744797026,3.9955807601560918,1.9908081025931754,0.40819674257457755,3.654917600609197,0
150.0,0.023736088744124056,0.5929909264016942,0.8643922765420635,3.7443378208800895,0.017035392048889594,0.4258451214739775,0.023592710178466793,0.5898281878727224,3.995511066123119,1.9907954625074664,0.4082032263709921,3.6551945950504945,1
160.0,0.023739374864488332,0.593073175273451,0.8643940468325921,3.7443406747686194,0.017035709500171047,0.42585305734282325,0.02359262669511133,0.5898261011698896,3.995441588396687,1.9907834226362013,0.40820897567004666,3.655471519411153,1
