time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.012237888024549589,0.30583850169962445,0.48674259876489784,4.671426001587312,0.006462671321072783,0.16153972012524873,0.011760283004085338,0.29401667046332036,3.9982233524955544,1.9953642499702793,0.29973373443503837,0.8220173124537893,0
10.0,0.012238756551192508,0.30586023619522146,0.48674863198905294,4.671505720283768,0.006462887757453189,0.16154513237278073,0.011760206245090339,0.29401475141449096,3.998185969502438,1.9953525551188998,0.29973327331237515,0.8220329967276114,0
20.0,0.012239624902545432,0.3058819663324281,0.4867546648640129,4.671585434621262,0.006463104182529519,0.161550544345229,0.0117601294881122,0.294012832388449,3.998148664876631,1.995341401453302,0.2997328154169416,0.8220486775011183,0
30.0,0.012240493139343436,0.305903693621354,0.48676069751076784,4.671665146110097,0.006463320600218449,0.1615559561379055,0.011760052732452113,0.29401091337729907,3.9981114114652523,1.9953306014611565,0.29973235963055067,0.8220643556448712,0
40.0,0.012241361246213662,0.3059254176719944,0.486766729894049,4.671744854297806,0.0064635370095646886,0.161561367725806,0.011759975978380981,0.2940089943868924,3.9980742198871,1.9953201836614922,0.2997319060249036,0.8220800309369953,0
50.0,0.012242229162488396,0.30594713694522824,0.48677276187467167,4.671824557398762,0.006463753406798264,0.16156677901025351,0.011759899226967905,0.29400707544031995,3.9980371320483807,1.9953102606022854,0.29973145488296327,0.8220957025006255,0
60.0,0.012243096926753058,0.3059688524199557,0.48677879354115894,4.671904256548644,0.0064639697943169264,0.1615721900540078,0.011759822477532926,0.29400515652289555,3.998000121296227,1.9953007607016258,0.2997310060247617,0.8221113708944505,0
70.0,0.012243964539007649,0.30599056409617675,0.486784824893511,4.671983951747454,0.006464186172120674,0.16157760085706888,0.011759745730076042,0.2940032376346193,3.997963187630639,1.9952916839595134,0.2997305594502989,0.822127036119053,0
80.0,0.012244831969203736,0.3060122711986584,0.48679085586481163,4.672063642071139,0.006464402538361542,0.16158301136879288,0.011759668985898346,0.2940013188135068,3.997926377228506,1.9952829463257484,0.2997301140119155,0.822142697751101,0
90.0,0.012245699228716645,0.30603397402087773,0.4867968864803931,4.672143327869514,0.006464618893739109,0.16158842160835177,0.011759592244507292,0.2939994000451666,3.9978896726088182,1.995274579618896,0.29972967014407653,0.8221583559517418,0
100.0,0.012246566324176086,0.3060556727338776,0.4868029167550193,4.672223009346457,0.006464835238661097,0.1615938315869194,0.01175951550561581,0.29399748132121123,3.9978530635833707,1.9952666023833119,0.299729228099995,0.8221740108151341,0
110.0,0.01224743325558206,0.3060773673376581,0.4868089466886903,4.6723026865019675,0.006465051573127508,0.16159924130449577,0.011759438769223902,0.2939955626416406,3.9978165501521636,1.995259014618996,0.29972878787967094,0.8221896623418992,0
120.0,0.012248300022934566,0.3060990578322192,0.4868149762814061,4.672382359336046,0.006465267897138342,0.16160465076108083,0.011759362035331566,0.29399364400645484,3.9977801323151967,1.9952518163259483,0.29972834948310434,0.8222053105326576,0
130.0,0.012249166621749465,0.3061207440993463,0.4868210055334386,4.67246202780194,0.0064654842103839755,0.16161005994820235,0.011759285304660933,0.2939917254388565,3.9977438326169223,1.9952449021494936,0.2997279120587841,0.8222209553350861,0
140.0,0.012250033043091375,0.3061424259034775,0.48682703444532965,4.672541691806487,0.006465700512247435,0.16161546884897784,0.011759208578650962,0.29398980698508115,3.9977076959808633,1.995238062153152,0.29972747390993426,0.82223659664433,0
150.0,0.012250899296947152,0.3061641035078946,0.48683306301647367,4.672621351453811,0.0064659168034182975,0.16162087748227646,0.011759131855693364,0.2939878885934526,3.9976716721971073,1.9952315309777449,0.2997270369329994,0.8222522345789464,0
