time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.03346088877698223,0.836667386184567,0.9073399205719074,6.882916469004246,0.012649586143939377,0.31620096663833736,0.0108974484826204,0.27241627901606547,3.995144117189304,1.9873582842396176,0.30342010536226843,3.660687984902503,1
10.0,0.033459727939931176,0.8366383552054271,0.9073386608016109,6.882846090380673,0.012649895621208624,0.3162087039401812,0.01089760783469394,0.2724202650986516,3.995042226263571,1.9873273909065046,0.30342250717911323,3.6606129293251706,1
20.0,0.03345856718367089,0.8366093262205546,0.9073374007155703,6.882775713032897,0.012650205094598197,0.31621644116401904,0.010897767171976281,0.2724242507467036,3.9949405507258713,1.987297954851768,0.3034248486683976,3.6605378786297416,1
30.0,0.033457406481888434,0.8365802985804318,0.9073361404166218,6.882705336545403,0.012650514565371675,0.31622417833525684,0.010897926499284814,0.2724282361017464,3.9948390204261504,1.987269501449436,0.30342714947846167,3.6604628309878433,1
40.0,0.03345624585168077,0.8365512727043579,0.907334879870511,6.882634961338633,0.012650824032626698,0.3162319154324823,0.010898085814193043,0.2724322210948622,3.994737700270813,1.9872422158506906,0.30342940583531697,3.6603877875861937,1
50.0,0.03345508530712898,0.8365222489376685,0.9073336190490259,6.8825645877588695,0.012651133495620085,0.3162396524380604,0.01089824511470251,0.27243620566929044,3.9946366437168015,1.9872162505461208,0.30343161463070506,3.6603127494022334,1
60.0,0.033453924835780365,0.8364932269749636,0.907332357977116,6.882494215499876,0.012651442955009074,0.31624738936758673,0.010898404402580567,0.2724401898752278,3.994535803489109,1.9871914706796467,0.30343377861343535,3.660237715571796,1
70.0,0.03345276444176834,0.8364642069159481,0.9073310966665095,6.882423844757963,0.012651752410536727,0.3162551262133741,0.010898563677678498,0.27244417371032104,3.9944352064030433,1.9871678452980976,0.3034359017615252,3.6601626863817156,1
80.0,0.03345160413354673,0.8364351889645429,0.9073298351411933,6.882353475934634,0.012652061861677532,0.3162628629597,0.010898722939692155,0.27244815716975734,3.9943349073024415,1.987145311094701,0.3034379922109894,3.660087662418516,0
90.0,0.033450443905435695,0.8364061729837404,0.9073285733850514,6.882283108760133,0.012652371308784565,0.3162705996171279,0.010898882188825886,0.27245214025677034,3.9942348693395413,1.9871239106031866,0.30344004449550827,3.6600126432883524,1
100.0,0.03344928375931097,0.8363771590173764,0.9073273114225333,6.882212743412025,0.012652680751725745,0.3162783361806462,0.010899041425446138,0.2724561229843748,3.9941351136614873,1.987103557048874,0.30344206405674473,3.659937629123122,1
