time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,ctx_bone,ctx_sensor,p1np_bone,p1np_sensor,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.04781070013148359,1.1954804340507557,0.8599828373530326,4.159471640274876,0.0372426276037541,0.9312262208815825,0.016963055901987677,0.42407117189693205,3.9930808796592463,1.9819893286547143,0.3891215584820029,5.461655755186782,1
10.0,0.047808996998257074,1.1954378490187068,0.8599752161210238,4.159494089566052,0.03724134411634469,0.9311941174252583,0.016963097522335033,0.42407221636978787,3.992935603600422,1.9819445875536388,0.389140518597023,5.461615582809134,1
20.0,0.04780729391290334,1.1953952650987825,0.8599675948280721,4.15951653546474,0.0372400607119616,0.9311620165762298,0.016963139123154915,0.42407326020940206,3.9927905674653497,1.9819016552531803,0.38915788128895723,5.46157541052149,1
30.0,0.04780559088352479,1.1953526824946457,0.8599599734933105,4.15953897757818,0.03723877740079584,0.9311299186226791,0.016963180702443313,0.4240743033510684,3.992645833265513,1.9818607066821123,0.3891735901979517,5.4615352385924885,1
40.0,0.04780388790855335,1.1953101011706,0.8599523521275579,4.159561416083795,0.03723749417887367,0.9310978234271375,0.0169632222612907,0.4240753458303927,3.992501398636535,1.9818216372805137,0.3891877619993894,5.461495066915209,1
50.0,0.04780218499179577,1.1952675212220554,0.8599447307508377,4.159583850883641,0.03723621104938468,0.9310657310579845,0.016963263799338123,0.4240763876362198,3.992357299304093,1.9817844707246552,0.38920045077172166,5.461454895570011,1
60.0,0.04780048213658126,1.1952249427274382,0.8599371094218876,4.15960628224616,0.03723492800893519,0.9310336413198047,0.016963305318610074,0.4240774288361283,3.992213588323117,1.9817489937432131,0.38921199184372346,5.4614147244538955,0
70.0,0.04779877934137762,1.1951823656499867,0.8599294881191636,4.1596287100949505,0.037233645058263855,0.9310015542685544,0.01696334681848616,0.4240784694093129,3.992070244179978,1.9817152733382193,0.38922226923584613,5.461374553591583,1
80.0,0.047797076605781516,1.1951397899800233,0.8599218668369947,4.159651134409903,0.0372323621975651,0.9309694699189631,0.01696338829880308,0.4240795093502968,3.99192726121159,1.981683327146786,0.38923125241850337,5.461334382989775,1
90.0,0.04779537393460684,1.19509721582591,0.859914245667448,4.159673555684315,0.03723107942051727,0.930937387938078,0.016963429763127407,0.4240805487779907,3.9917847154574964,1.9816527841967557,0.38923945617325434,5.461294212468535,0
