time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.05919157472951584,0.025000000000000005,0.5549648666011822,3.794878784713408,1.0,1.0,1.0,4.056915080424151,1
10.0,0.0026903659168082917,0.5901287048657772,0.042905801916064565,0.2959221648443136,1.005231047684616,1.0485169758961206,0.9048389370667204,17.337610669072447,1
20.0,0.002379793779861879,0.5934513933781269,0.019848300519518174,0.1383802776194934,1.0109097588004408,1.094873840282361,0.8187321492944832,16.848605571768356,1
30.0,0.0023789436218392794,0.5936787990405596,0.018816042943687546,0.13134052787870903,1.017011188845778,1.1389709793344893,0.7408194951176802,16.22924775536544,1
40.0,0.002379809733057499,0.5938905333473875,0.018775930976817255,0.13108047863846203,1.0235112339487658,1.1809174648457064,0.6703212099282483,17.046082916977912,1
50.0,0.0023806931102889513,0.594103675157332,0.018780599433056107,0.13112660842053042,1.0303869810268045,1.2208181790093149,0.6065317236111135,17.528516102922776,1
60.0,0.0023815845181719055,0.5943184033234272,0.018787345420604295,0.1311871110064386,1.0376166517631495,1.2587728951885038,0.5488126069983535,18.319764449217402,1
70.0,0.0023824842336266565,0.5945347965496725,0.018794272910182864,0.13124902180467538,1.0451795471561027,1.2948765210280986,0.4965861798110477,17.730851177774905,1
80.0,0.0023833922946522408,0.5947529311347808,0.01880129061730719,0.13131170885068721,1.0530559950368783,1.3292193346308263,0.44932975521697904,16.990037139122563,1
90.0,0.00238430896923286,0.5949728765242654,0.01880838133891738,0.1313750467948824,1.0612272993934642,1.3618872126463182,0.40657035366863004,16.546935247644388,1
100.0,0.002385234427738506,0.5951946988075141,0.018815542430562483,0.1314390101504318,1.069675693626495,1.3929618406614304,0.3678800662883829,17.262821120505432,1
110.0,0.002386168845373883,0.5954184599135408,0.018822769597070417,0.13150356251231426,1.0783842941381925,1.422520922094985,0.332871666784872,16.195659987235306,1
120.0,0.0023871123751635377,0.5956442180853825,0.01883006032781588,0.13156868001368416,1.0873370572422998,1.4506383721463594,0.3011947496360424,16.20672499603497,1
130.0,0.00238806517423092,0.5958720278079856,0.01883741118927449,0.13163433280884565,1.096518738951822,1.4773844987933102,0.27253231677372486,17.91663319740663,1
140.0,0.002389027364964844,0.5961019403858512,0.0188448191778954,0.1317004943013163,1.105914855028977,1.5028261826104015,0.24659748002534962,17.699954621783924,1
150.0,0.002389999087306091,0.5963340035946277,0.018852281583987735,0.13176714019888425,1.1155116441960748,1.5270270423629697,0.22313065392137868,17.983763202641175,1
160.0,0.002390980461241451,0.596568262222932,0.01885979584397832,0.13183424748955336,1.125296032934143,1.5500475934556726,0.20189698167627954,17.833014267546517,1
170.0,0.002391971590200883,0.5968047581980906,0.018867359400824266,0.1319017934738887,1.1352556017801358,1.5719453996373633,0.18268396674347998,16.00171947642961,1
180.0,0.0023929725797181534,0.5970435305519675,0.018874969780309454,0.13196975627330798,1.145378553163237,1.5927752177798766,0.1652993125427256,16.300704149706338,1
190.0,0.0023939835241454785,0.5972846156972019,0.01888262473541072,0.1320381158041865,1.1556536811338045,1.6125891341395897,0.14956902421342175,16.799056785960115,1
200.0,0.002395004508073542,0.5975280475501162,0.018890322099546917,0.1321068527632063,1.1660703424200474,1.6314366946440435,0.13533566849755435,15.922883337759984,1
210.0,0.002396035611918487,0.5977738576051952,0.0188980597744827,0.13217594853347459,1.1766184289087995,1.649365028769911,0.12245679607867722,17.60217926997772,1
220.0,0.002397076908728319,0.5980220750900592,0.01890583579004386,0.13224538558195992,1.1872883416630993,1.6664189665050564,0.1108035349305368,17.785521086061834,1
230.0,0.002398128463853374,0.5982727270880956,0.018913648297159604,0.13231514740164158,1.1980709657199098,1.6826411517998445,0.10025926737865203,15.890329469065122,1
