time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.17920461272906163,0.025000000000000005,0.8680243809493527,4.602589497880973,1.0,1.0,1.0,13.362246051461362,1
10.0,0.007953704655645284,1.738098425144127,0.0666691278618447,0.3568375854152725,1.0052271879784858,1.0480141353811079,0.9048411109703188,13.420436080106988,1
20.0,0.007012408390171916,1.7482377247318153,0.03058534729362188,0.1656187917988901,1.0109005531178041,1.094303078961066,0.8187341466338133,7.08514095463496,1
30.0,0.007010093702753609,1.7489923414957669,0.02896931510399787,0.15701515585875017,1.0169960219654508,1.1383378853264556,0.7408213175844799,16.28983301813882,1
40.0,0.007012984836296765,1.7496996114176329,0.028905891842127128,0.1566369103063381,1.0234895290390262,1.1802250513474088,0.6703228736628045,13.590084505477913,1
50.0,0.007015929333580485,1.750411344628941,0.028912495648911615,0.1566291223842185,1.0303581933431296,1.220069299234312,0.6065332436821703,15.56126003334888,1
60.0,0.007018899201924719,1.75112809389159,0.028922364034224286,0.15663810068835052,1.0375802670335426,1.2579702628085263,0.5488139967670089,11.963532685029213,1
70.0,0.007021895037846908,1.751850110202059,0.028932539543158654,0.1566482020077555,1.045135080151964,1.294022716679238,0.4965874595443346,11.377453171604321,1
80.0,0.007024917431622767,1.752577629511748,0.028942821007317227,0.15665838512685995,1.0530029879633078,1.3283168131608074,0.44933093314794853,13.144088723836592,1
90.0,0.007027967013510372,1.7533108730169296,0.02895321002283933,0.1566686819098581,1.0611653207014795,1.3609383084617919,0.40657144512376525,13.303147576546552,1
100.0,0.007031044357929151,1.7540500488199962,0.02896370142268679,0.15667908724632745,1.0696043365881098,1.3919687741440696,0.36788108071969106,13.7354643325018,1
110.0,0.007034150003082065,1.7547953524272424,0.02897429052480644,0.15668959751014908,1.0783031754568626,1.4214858058586708,0.3328725943502306,9.327174564362519,1
120.0,0.0070372844489582625,1.755546967403611,0.028984972463128263,0.15670020706714546,1.0872458163311027,1.4495632142895643,0.3011956069768194,11.163057666192953,1
130.0,0.007040448163036767,1.7563050659292778,0.028995742731364783,0.15671091120660396,1.096417036411558,1.4762712097528465,0.27253309661965086,13.328175463867828,1
140.0,0.007043641580201827,1.757069809387282,0.029006597028042425,0.15672170536841595,1.1058023718540184,1.501676578740603,0.24659819638497157,13.37693350108637,1
150.0,0.007046865104600287,1.757841348900055,0.02901753134076483,0.1567325856351083,1.1153880806609995,1.5258428509515367,0.2231313210440806,14.74830239941011,1
160.0,0.007050119111833119,1.7586198258326073,0.029028541521685453,0.15674354652576084,1.1251611075742998,1.5488304573174057,0.20189760631089756,10.883391683873764,1
170.0,0.007053403949754511,1.7594053722873098,0.029039623930051123,0.15675458444161025,1.1351090504577763,1.5706968813231603,0.1826845456798582,14.799581856059174,1
180.0,0.007056719939999669,1.7601981115625314,0.029050775092666608,0.1567656959060744,1.1452201286049373,1.5914968016651379,0.1652998906858247,14.420840184830663,1
190.0,0.00706006737935082,1.7609981586003882,0.029061991672247555,0.15677687743499447,1.1554831518810686,1.6112822311537405,0.14956966016727177,11.642480487431563,1
200.0,0.007063446541097298,1.761805620407395,0.029073270461610155,0.1567881255415386,1.1658874916769766,1.6301026474635758,0.1353363833247503,13.664607527870096,1
210.0,0.007066857676175534,1.7626205964484891,0.029084608411673332,0.1567994369178883,1.1764230537861122,1.648005115228052,0.12245757544213233,9.1887025310127,1
220.0,0.007070301014234111,1.7634431790259255,0.029096002625998138,0.15681080843833167,1.1870802523410233,1.6650344033668183,0.11080432164157691,13.912834472741402,1
230.0,0.007073776764736915,1.7642734536395845,0.029107450355429883,0.15682223716140878,1.1978499849645357,1.6812330969466884,0.10025998882235837,14.92585791695299,1
240.0,0.00707728511800198,1.7651114993302603,0.029118948980640713,0.15683372026650433,1.2087236090993336,1.6966417037395585,0.0907190611298743,16.577294069816247,1
250.0,0.0070808262461803904,1.7659573890054783,0.02913049602381714,0.15684525514337433,1.2196929195431852,1.7112987553546655,0.08208607297264131,18.595088118268905,1
260.0,0.007084400304211375,1.7668111897535572,0.02914208912188057,0.15685683927688499,1.2307501267844891,1.7252409047692514,0.07427462595831863,14.347410439781587,1
270.0,0.007088007430684037,1.7676729631374584,0.02915372602260942,0.15686847025135486,1.241887836748619,1.7385030175103526,0.06720653864167482,11.182458781153823,1
280.0,0.0070916477486825695,1.7685427654753871,0.029165404583757968,0.15688014576967543,1.2530990314392076,1.751118258809156,0.0608110657579155,16.108109913631893,1
290.0,0.007095321366587821,1.7694206481091774,0.02917712276795034,0.15689186364901003,1.264377050423784,1.763118176955585,0.055024188076125906,11.607255632962257,1
300.0,0.007099028378829302,1.7703066576532118,0.029188878641154586,0.15690362183382497,1.2757155736513506,1.7745327806588291,0.04978799830640888,13.241220269220134,1
310.0,0.0071027688666169915,1.771200836239563,0.029200670360752422,0.15691541835347037,1.2871086045354634,1.785390615213019,0.04505009596378414,17.358875358888575,1
