time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.05610746675280749,0.025000000000000005,0.9363167918120343,16.006593940567505,1.0,1.0,1.0,0.0,0
10.0,0.00255229428084822,0.5605722925214498,0.07182226420139551,1.221956674438709,1.0052311482475011,1.0485300671455304,0.9048414275688441,7.19350474897738,1
20.0,0.0022572002089337488,0.5635832965421157,0.032890560769829776,0.5560890949422074,1.0109099987011736,1.0948887339201192,0.8187344410127675,7.348453322697579,1
30.0,0.0022558105197747237,0.5636578742841963,0.031142495001060654,0.5261349954021153,1.017011584499498,1.1389875407278298,0.7408215879358807,7.049908122346453,1
40.0,0.002256044523798338,0.5637166461425777,0.031069311424036183,0.5248238936734307,1.0235118008642392,1.1809356246130633,0.6703231221325586,7.348624315159895,1
50.0,0.00225628981014127,0.5637757614885445,0.031071623499603043,0.5248031310917022,1.0303877339635203,1.220837871577975,0.6065334723534749,6.987342304494067,1
60.0,0.0022565374971152915,0.5638353340522877,0.031077422178882128,0.5248412477419537,1.0376176047929435,1.2587940581894372,0.548814210377936,7.62597820147235,1
70.0,0.0022567875941780905,0.5638953872075273,0.03108351137215697,0.5248836206528569,1.0451807137245466,1.2948990950199848,0.4965876593238037,6.667325403131313,1
80.0,0.00225704005874347,0.5639559434687987,0.0310895666707019,0.5249247365422702,1.0530573877886598,1.3292432638891936,0.449331113841687,7.320220784456609,1
90.0,0.0022572950215141744,0.5640170223065208,0.031095744121968923,0.5249672971916638,1.0612289306820117,1.3619124428718439,0.406571625090061,6.767003701686379,1
100.0,0.0022575525210320863,0.564078642866759,0.031101980386647497,0.5250102508191429,1.0696775748027556,1.3929883221831976,0.3678812404659955,6.907190623393984,1
110.0,0.002257812604645844,0.5641408230237316,0.031108278069028113,0.5250536718766943,1.078386435736685,1.42254860903505,0.3328727118998309,7.79981459675502,1
120.0,0.0022580753185607125,0.5642035795370882,0.031114630467982067,0.5250974742151917,1.087339469908911,1.450667218245567,0.30119569312870415,7.601782355458555,1
130.0,0.0022583407051775736,0.5642669281354626,0.031121036891908864,0.5251416730728572,1.0965214328470987,1.4774144600983836,0.2725331691496172,7.191768920692412,1
140.0,0.002258608804449882,0.5643308835569583,0.03112749360840659,0.5251862303652386,1.1059178395593716,1.5028572186854803,0.24659823854535487,7.091655625951516,1
150.0,0.0022588796530609587,0.5643954596064346,0.031133998820757923,0.5252311398553552,1.11551492856877,1.5270591137936005,0.223131353959901,6.972859358104061,1
160.0,0.002259153285460067,0.5644606691939713,0.03114054979026052,0.5252763780018335,1.125299626116992,1.5500806620302878,0.20189768281012516,7.181605365215675,1
170.0,0.002259429733584963,0.5645265243838787,0.03114714423940317,0.5253219280147554,1.13525951226389,1.5719794294182514,0.18268470780247686,7.552413348540558,1
180.0,0.002259709026732421,0.5645930364395774,0.031153780263418637,0.5253677783984334,1.1453827889245045,1.5928101752706547,0.1653001045137564,7.268989025694373,1
190.0,0.0022599911918989896,0.5646602158614776,0.03116045584154209,0.5254139146454222,1.15565824958854,1.6126249884952921,0.1495698448302212,6.604287352843161,1
200.0,0.0022602762540356192,0.5647280724236419,0.03116716894679883,0.5254603211639383,1.1660752505599623,1.631473417057966,0.13533648432763526,6.620041231871473,1
210.0,0.002260564236089575,0.5647966152108354,0.031173917665300824,0.5255069833657012,1.1766236834689592,1.649402591719995,0.12245758916086236,6.648070591327895,1
220.0,0.0022608551591010466,0.5648658526534769,0.031180700293456248,0.5255538893740751,1.1872939489196386,1.6664573446646416,0.11080428213647439,7.839652765386546,1
230.0,0.0022611490421841286,0.5649357925617993,0.031187515280735458,0.5256010290884544,1.198076931562869,1.6826803217101702,0.10025993780043208,6.833338435708159,1
240.0,0.002261445902700639,0.5650064421564402,0.031194361003586264,0.5256483903588809,1.2089639763690614,1.6981120891230952,0.09071901776300398,7.952340683346163,1
250.0,0.0022617457564019002,0.5650778080976185,0.03120123591301993,0.5256959615489748,1.2199468661706523,1.7127912347175285,0.0820860286725334,7.304196539943433,1
260.0,0.0022620486174541607,0.5651498965140436,0.031208138596644747,0.5257437326339384,1.2310178002505014,1.7267544642476904,0.07427456954370064,6.653457246453887,1
270.0,0.002262354498516267,0.5652227130299117,0.031215067719767314,0.5257916942286135,1.2421693739489854,1.7400366932160756,0.06720646502847967,7.2417634067181025,1
280.0,0.0022626634108325982,0.5652962627903554,0.031222021996288936,0.5258398371233266,1.253394559290704,1.7526711340931538,0.06081098209855732,7.081940202323333,1
290.0,0.00226297536430725,0.5653705504860177,0.031229000184708897,0.525888152247766,1.2646866863884658,1.7646893800391503,0.05502410839752735,7.648617285667742,1
300.0,0.0022632903675793895,0.5654455803759794,0.031236001102771145,0.5259366309516229,1.2760394260443217,1.7761214832388612,0.049787924944786954,7.04692200346885,1
310.0,0.002263608428072363,0.5655213563100083,0.03124302365311606,0.5259852654722528,1.2874467730382155,1.7869960301420438,0.04505002657589796,6.503142920644596,1
320.0,0.0022639295520630923,0.565597881749482,0.031250066784225705,0.526034048294299,1.29890303023946,1.7973402130008624,0.04076299614383223,6.3007548548424515,1
330.0,0.0022642537447478857,0.5656751597872761,0.03125712948428204,0.5260829720708388,1.3104027935012441,1.807179897883514,0.0368839289548511,7.314753594091562,1
340.0,0.0022645810102948916,0.5657531931667767,0.03126421079310705,0.5261320298524844,1.3219409372933713,1.8165396893656098,0.03337400280649388,7.2706640071719875,1
350.0,0.002264911351896958,0.565831984299909,0.0312713098016093,0.5261812151015792,1.3335126010526592,1.825442991991881,0.03019809019057008,6.428401591704774,1
360.0,0.0022652447718239086,0.5659115352843269,0.0312784256469589,0.52623052163227,1.3451131761509347,1.8339120689585402,0.027324404836148057,7.2241203982561135,1
370.0,0.0022655812714717795,0.5659918479197107,0.031285557506788554,0.52627994353275,1.3567382935391425,1.8419680977529114,0.024724184695868616,7.023541360267235,1
