time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.0650738534246493,0.025000000000000005,0.9598502051770123,1.6683841417449032,1.0,1.0,1.0,0.0,0
10.0,0.002955913441802369,0.646696929372661,0.0737187965661503,0.13432491621352183,1.0052308555959348,1.0484919427916386,0.9048420187848378,0.6231424457300846,1
20.0,0.0026155862427699106,0.6506676801346937,0.033827802104043035,0.06524237063257304,1.0109093001363758,1.0948453346514693,0.818734979751638,0.5200446711451668,1
30.0,0.0026159551334289247,0.6512350979320609,0.03205214403274266,0.06214317349794154,1.017010431958734,1.1389392577280424,0.7408220773326396,0.659571458630378,1
40.0,0.002618222925666079,0.6517871331714328,0.03199355389119328,0.062016139482466245,1.0235101489044585,1.1808826575134066,0.6703235668531676,0.5727452067806774,1
50.0,0.0026205199045924612,0.6523427034473365,0.032012555961609394,0.06202309217523538,1.030385539301247,1.2207804090064849,0.6065338766907608,0.6394123828199788,1
60.0,0.0026228363512525166,0.6529021149924059,0.03203529949740954,0.06203620064939053,1.0376148261940323,1.2587322792436266,0.5488145781873314,0.6540505920593399,1
70.0,0.0026251726023991738,0.6534655613120983,0.03205844000786864,0.06204969073909988,1.0451773119335714,1.294833169580955,0.4965879976767277,0.6012498517996415,1
80.0,0.0026275293813829296,0.6540332204723561,0.03208203105799904,0.06206367008978961,1.0530533254448617,1.3291733529940963,0.449331433363625,0.6562295837666992,1
90.0,0.002629906878750176,0.6546052648671378,0.03210576795819392,0.06207762542360035,1.061224172082612,1.3618386997695746,0.40657192573477346,0.6840032276631163,1
100.0,0.0026323056061391455,0.6551818532263605,0.032129712621422404,0.06209167741817307,1.0696720859238038,1.3929108922358133,0.3678815235984064,0.6914514027777383,1
110.0,0.0026347260341989323,0.6557631347558616,0.032153886278180686,0.06210587566510408,1.0783801843998448,1.4224676289610823,0.3328730029732568,0.6011126996068239,1
120.0,0.0026371685447975457,0.656349250109924,0.032178306642231425,0.06212026304183935,1.0873324250896232,1.4505828192283412,0.30119598397676,0.6190592423087452,1
130.0,0.0026396334534185373,0.656940331636984,0.03220290197438442,0.0621347269729243,1.0965135646909234,1.47732676770748,0.2725334302419407,0.5524582468728915,1
140.0,0.002642121115542544,0.6575365027626959,0.03222768927633967,0.06214930794099071,1.1059091199851239,1.5027663501578614,0.2465984795373089,0.7334352003155642,1
150.0,0.0026446318361072326,0.6581378793209195,0.032252655557471484,0.06216399396826378,1.1155053306452845,1.5269651808346323,0.22313156536484058,0.6791604083310285,1
160.0,0.002647165907225071,0.658744569580651,0.032277792709832866,0.06217878101704458,1.1252891239257283,1.5499837714285385,0.20189782408255252,0.6331621916737953,1
170.0,0.0026497235943672916,0.659356674768131,0.032303095329431965,0.06219366924292905,1.1352480811059968,1.5718796821106396,0.18268475196995043,0.6924658854088047,1
180.0,0.0026523051415324175,0.659974289382601,0.03232855254369367,0.06220864887073245,1.145370405375501,1.5927076660937456,0.16530005854229476,0.659644005361807,1
190.0,0.002654910778626092,0.6605975014711216,0.03235415852042131,0.06222371840984969,1.155644891359716,1.6125198068066788,0.14956973528720027,0.6695716595702232,1
200.0,0.002657540715380316,0.6612263930182258,0.03237990617284766,0.06223887377807264,1.1660608963695624,1.631365647313883,0.1353363400343116,0.7216364691354652,1
210.0,0.002660195142738249,0.661861040246278,0.03240578694988938,0.06225410795891876,1.1766083129277816,1.6492923139883717,0.12245742677496976,0.6800987544746095,1
220.0,0.002662874237102012,0.6625015138734882,0.032431794772887844,0.062269417836306594,1.187277542491404,1.666344634802071,0.11080410514613306,0.657237717223941,1
230.0,0.0026655781593017706,0.6631478794090723,0.03245792421090935,0.06228480105423989,1.1980594705378738,1.6825652514794516,0.10025974769334288,0.7394548451263059,1
240.0,0.0026683070550297177,0.6638001974166593,0.03248416920613205,0.062300253827669294,1.2089454431428077,1.6979947249385363,0.09071885017488301,0.774675833479596,1
250.0,0.002671061055881144,0.6644585237658011,0.03251052359697582,0.06231577186515833,1.2199272440658773,1.7126716384452614,0.08208593594677548,0.7375208479036652,1
260.0,0.002673840280678786,0.6651229098682722,0.03253698197195153,0.06233135186327459,1.2309970729161661,1.7266326959099845,0.07427456286639914,0.67472634675812,1
270.0,0.0026766448359038094,0.6657934028977577,0.0325635396546615,0.062346991495207726,1.2421475255450696,1.7399128101596202,0.06720653685354586,0.5951339438789554,1
280.0,0.0026794748158493866,0.6664700460110559,0.032590191798146845,0.06236268785744347,1.2533715745491858,1.7525451907147442,0.06081111546772303,0.7508291906065752,1
290.0,0.0026823303035646284,0.6671528785554237,0.032616933824056955,0.062378438244153206,1.2646625502924669,1.7645614292299336,0.05502425759210168,0.7183756191458243,1
300.0,0.0026852113713604748,0.6678419362519287,0.032643761118311784,0.062394239632613875,1.2760141244027912,1.775991573798661,0.04978807464170174,0.7587752723332822,1
310.0,0.002688118081535813,0.6685372513870426,0.03267066955330084,0.0624100896001728,1.2874202923578573,1.7868642073563836,0.045050177563071094,0.6865719684825958,1
320.0,0.0026910504867353083,0.6692388529886995,0.03269765518447339,0.06242598581070462,1.2988753577471872,1.7972065185407595,0.04076316543074755,0.6778559810840364,1
330.0,0.002694008630541932,0.6699467669989037,0.032724714321132976,0.06244192614880463,1.310373916630259,1.8070443721192562,0.036884112300298096,0.7376766545702085,1
