time,sclerostin_bone,sclerostin_sensor,rankl_bone,opg_bone,osteocytes,osteoblasts,osteoclasts,biosensor_signal,detection_event
0.0,0.033760960962965283,0.025000000000000005,0.607585058293335,5.057705180490443,1.0,1.0,1.0,1.9864514908754791,1
10.0,0.001575938741949818,0.34695227352741953,0.04688909101327622,0.39163794737781565,1.0052318782494345,1.0486249231071503,0.9048392237598606,1.688635017948848,1
20.0,0.001398984274147892,0.3488537464205395,0.021640350009090648,0.1815240476303921,1.0109117357261597,1.0949961183177164,0.818732412854933,1.9296987960011611,1
30.0,0.0013985311396463903,0.34899117503495125,0.020508419111749828,0.17210857026694187,1.0170144418173641,1.1391064048063453,0.7408197356785764,1.8511308444611037,1
40.0,0.0013990565234709498,0.3491196842793695,0.020462844792912382,0.17173373584847992,1.023515884531992,1.1810654005262795,0.6703214296092148,1.4281673490085094,1
50.0,0.0013995916980396239,0.3492490138024822,0.02046620937818862,0.17176622616133277,1.0303931440036656,1.2209780215041075,0.606531924370862,1.8447796674119499,1
60.0,0.0014001315861881221,0.3493792645502126,0.020471868145442638,0.17181786432146606,1.0376244354515742,1.2589440707065565,0.5488127882872288,1.3504777069371279,1
70.0,0.0014006762727687963,0.3495104829295631,0.020477714747412265,0.17187111873394417,1.0451890538493194,1.295058483387442,0.49658635165806997,1.2945396022533215,1
80.0,0.001401225833695867,0.34964271265876934,0.020483629073382335,0.17192498725424027,1.0530673210473862,1.329411565060994,0.44932991015057394,1.9088972661101342,1
90.0,0.0014017803895924753,0.3497759943679768,0.02048960670170015,0.17197943062032148,1.0612405358813817,1.3620892160587665,0.40657052204375616,1.676609137167523,1
100.0,0.0014023400495791207,0.34991036629342,0.02049564292895085,0.17203440734556533,1.0696909260896865,1.3931731479440772,0.36788023642008294,1.8171206082775968,1
110.0,0.0014029049102836746,0.3500458644119399,0.020501736033788565,0.1720899008742699,1.078401602955396,1.422741087666831,0.33287181835320373,1.8382017995536017,1
120.0,0.0014034750644665655,0.3501825224724219,0.020507882948660728,0.17214588355652538,1.0873565184693668,1.450866970372915,0.30119491131657405,1.8975766617227574,1
130.0,0.0014040505989228087,0.3503203721310447,0.020514079890833845,0.17220232189419202,1.0965404237312508,1.4776211266428458,0.2725324513320577,1.3604788090564321,1
140.0,0.001404631592438374,0.3504594430778555,0.020520325905588627,0.1722592060221132,1.1059388303058355,1.5030704564310593,0.24659756948583447,1.2454713890936109,1
150.0,0.0014052181197314437,0.3505997630993224,0.020526618296978258,0.17231651167843035,1.11553797309713,1.5272785961752113,0.22313072588055982,1.6105556104446677,1
160.0,0.0014058102500504638,0.35074135819044244,0.02053295438126236,0.17237421479191553,1.1253247746299737,1.5503060795714048,0.2018970455769429,1.6976553453877652,1
170.0,0.0014064080471048721,0.35088425264706696,0.02053933246306029,0.17243229960113518,1.135286811677435,1.5722104877931222,0.18268401536323783,1.992383070883327,1
180.0,0.0014070115703495552,0.35102846914091684,0.020545750106482314,0.17249074426279778,1.1454122832598213,1.5930465935377036,0.16529935212623373,1.497093073707141,1
190.0,0.0014076208741087527,0.3511740288119526,0.02055220558210846,0.17254953288947034,1.1556899801873337,1.612866498126199,0.1495690714565688,1.6552281630302081,1
200.0,0.0014082360086106606,0.35132095133783053,0.02055869716291135,0.17260864968654369,1.166109255987034,1.6317197623736401,0.135335730906552,1.7625372471848193,1
210.0,0.001408857020152279,0.35146925500763676,0.020565222909139924,0.17266807715850246,1.1766599994354139,1.6496535302338498,0.12245686456841852,1.4372084180448876,1
220.0,0.001409483950950793,0.3516189567948121,0.02057178111476245,0.1727277998208274,1.1873326085236853,1.666712645996785,0.11080357668773778,2.081984334089653,1
230.0,0.0014101168394673026,0.3517700724223736,0.02057837027856779,0.17278780395627824,1.1981179655067389,1.6829397666091874,0.10025924474263333,1.677804700150432,1
240.0,0.001410755720711636,0.35192261642511435,0.020584988896532395,0.17284807588391424,1.2090074131184563,1.6983754687464538,0.09071834025627853,1.9378938696135082,1
250.0,0.001411400626354595,0.3520766022103114,0.020591635485160506,0.17290860215041723,1.2199927320287685,1.7130583502964054,0.08208537228918313,1.8130882243896613,1
260.0,0.0014120515848673988,0.3522320421150162,0.020598308693001596,0.17296937045536653,1.2310661194444497,1.7270251266960666,0.07427393764122017,1.7673291702001737,1
270.0,0.0014127086217347368,0.35238894745979255,0.020605007241283335,0.173030369154558,1.2422201687329437,1.7403107226645687,0.06720585797906793,1.0870217770186619,1
280.0,0.0014133717595965155,0.35254732860052584,0.020611729874782946,0.17309158684865034,1.2534478500062856,1.7529483596154456,0.06081039466314798,2.1831414712440655,1
290.0,0.00141404101837367,0.35270719497776537,0.020618475410029372,0.17315301278191483,1.2647424916597871,1.7649696387722749,0.0550235395622061,2.011173188213001,1
300.0,0.0014147164154266465,0.3528685551632042,0.02062524273891807,0.17321463687005062,1.2760977628319914,1.776404620138418,0.04978737582117519,2.03506467162963,1
310.0,0.0014153979656889555,0.3530314169040759,0.020632030796544396,0.1732764494303397,1.287507656712446,1.7872818976513625,0.04504949863223284,2.027923834260437,1
320.0,0.0014160856817857772,0.3531957871655057,0.020638838563994063,0.173338441202815,1.2989664746474243,1.797628670746116,0.040762489649027345,2.1080187645153967,1
